Date/Time,1F_HOLE_42DD345D IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),1F_HOLE_42DD345D IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),1F_HOLE_42DD345D IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),1F_TOILET_4E44BD7A IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),1F_TOILET_4E44BD7A IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),1F_TOILET_4E44BD7A IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),1F_WASHROOM_6773AF9E IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),1F_WASHROOM_6773AF9E IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),1F_WASHROOM_6773AF9E IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),2FHOLE_C4B90F82 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),2FHOLE_C4B90F82 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),2FHOLE_C4B90F82 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),2FWASHROOM_778A762F IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),2FWASHROOM_778A762F IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),2FWASHROOM_778A762F IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),BATHROOM_9F1FBF64 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),BATHROOM_9F1FBF64 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),BATHROOM_9F1FBF64 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),BEDROOM_B9C9289D IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),BEDROOM_B9C9289D IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),BEDROOM_B9C9289D IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),CLOSET_CC7131EC IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),CLOSET_CC7131EC IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),CLOSET_CC7131EC IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),JAPANESESTYLEROOM_9BC0AA3B IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),JAPANESESTYLEROOM_9BC0AA3B IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),JAPANESESTYLEROOM_9BC0AA3B IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),KIDSROOM1_19289EFA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),KIDSROOM1_19289EFA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),KIDSROOM1_19289EFA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),KIDSROOM2_1C04A021 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),KIDSROOM2_1C04A021 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),KIDSROOM2_1C04A021 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),KITCHEN_3B0B7236 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),KITCHEN_3B0B7236 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),KITCHEN_3B0B7236 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),LIVINGDINING_68F4D467 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),LIVINGDINING_68F4D467 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),LIVINGDINING_68F4D467 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly) 
 02/19  04:00:00,1506817.520443154,0.0,0.0,284555.89091623167,0.0,0.0,288317.8698250358,0.0,0.0,940831.484091481,0.0,0.0,453930.37841959216,0.0,0.0,424277.59532055876,0.0,0.0,1510350.546498835,0.0,0.0,454841.3217766818,0.0,0.0,1587636.308853394,0.0,0.0,1292770.1172418657,0.0,0.0,1355335.2030690173,0.0,0.0,895984.6149507195,0.0,0.0,3133691.7181329727,0.0,0.0 
 02/19  05:00:00,1585733.5159106934,0.0,0.0,298444.32912261965,0.0,0.0,303230.21333526174,0.0,0.0,987147.0830932471,0.0,0.0,477060.61430754705,0.0,0.0,449034.713675139,0.0,0.0,1602010.4244109443,0.0,0.0,481188.4385950116,0.0,0.0,1689444.3875187396,0.0,0.0,1358599.8972611122,0.0,0.0,1437552.5178651433,0.0,0.0,933559.587875847,0.0,0.0,3298112.5380024463,0.0,0.0 
 02/19  06:00:00,1616265.9311428005,0.0,0.0,303609.9373074341,0.0,0.0,309339.92224716645,0.0,0.0,999424.9564776252,0.0,0.0,485358.13619960484,0.0,0.0,459312.4476784945,0.0,0.0,1625073.3492923165,0.0,0.0,494734.4213665159,0.0,0.0,1717606.7964545162,0.0,0.0,1365247.2037722748,0.0,0.0,1455693.143091855,0.0,0.0,941866.1559684963,0.0,0.0,3320025.6158834463,0.0,0.0 
 02/19  07:00:00,1598941.9367443745,0.0,0.0,297312.4009358669,0.0,0.0,306109.0535346882,0.0,0.0,976943.6113863378,0.0,0.0,477492.03263929056,0.0,0.0,453682.6698268762,0.0,0.0,1531485.7238403861,0.0,0.0,497929.78802048834,0.0,0.0,1545856.3604857442,0.0,0.0,1225626.712148512,0.0,0.0,1270872.768336952,0.0,0.0,837437.8492092812,0.0,0.0,2834918.277577091,0.0,0.0 
 02/19  08:00:00,1419072.7981837767,0.0,0.0,260012.42936108558,0.0,0.0,286413.30749050755,0.0,0.0,844436.5178076368,0.0,0.0,421773.07912021363,0.0,0.0,398809.82419100637,0.0,0.0,1040827.6908137156,0.0,0.0,484174.284944755,0.0,0.0,687633.0725810879,0.0,0.0,577490.0194555038,0.0,0.0,463819.67584437615,0.0,0.0,514719.9012449981,0.0,0.0,839580.6288204822,0.0,0.0 
 02/19  09:00:00,1102627.8531949592,0.0,0.0,201835.39354894668,0.0,0.0,254887.49816661287,0.0,0.0,629497.3879666736,0.0,0.0,328916.4892253478,0.0,0.0,308080.70792513934,0.0,0.0,337002.35838307685,0.0,0.0,454532.07551088696,0.0,0.0,142.01409163053162,0.0,0.0,12486.699557285785,0.0,0.0,0.0,0.0,0.0,264234.31854866334,0.0,0.0,0.0,0.0,0.0 
 02/19  10:00:00,732721.4049345679,0.0,0.0,132722.33189180354,0.0,0.0,208947.9004934437,0.0,0.0,386192.12803930906,0.0,0.0,216886.18495438158,0.0,0.0,205648.2476084404,0.0,0.0,0.0,0.0,0.0,404293.23875871004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108357.8450030444,0.0,0.0,0.0,1.3280127840425213,0.0 
 02/19  11:00:00,418308.8655508698,0.0,0.0,65022.70259669712,0.0,0.0,156271.6009258324,0.0,0.0,174789.51033144284,0.0,0.0,112593.37156379086,0.0,0.0,113908.82436904022,0.0,0.0,0.0,0.0,0.0,343732.84644227306,0.0,0.0,0.0,0.3416357440067086,0.0,0.0,0.05998178368702017,0.0,0.0,0.1352687110787422,0.0,74658.88024451074,0.0,0.0,0.0,0.9069968246269807,0.0 
 02/19  12:00:00,151106.41591943539,0.0,0.0,10700.755600530232,0.0,0.0,107424.0101732545,0.0,0.0,19004.80947608525,0.0,0.0,25555.17505774629,0.0,0.0,36123.41960744118,0.0,0.0,0.0,0.0,0.0,283154.75619572203,0.0,0.0,0.0,0.0,0.0,0.0,7.561396776145623e-11,0.0,0.0,5.291556923307414e-11,0.0,96227.06747911389,0.0,0.0,0.0,0.0,0.0 
 02/19  13:00:00,1927.291886003537,0.0,0.0,0.0,0.0,0.0,62139.822460312564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199732.23040388094,0.0,0.0,0.0,8.108945322635603e-11,0.0,0.0,5.915131629457266e-11,0.0,0.0,0.0,0.0,73163.2830699265,0.0,0.0,0.0,1.3448206062909317e-10,0.0 
 02/19  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,28148.32438970489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106285.58878650265,0.0,0.0,0.0,2.1940389382826598e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48204.662527122186,0.0,0.0,0.0,0.0,0.0 
 02/19  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,6488.080184792496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78466.3759633253,0.0,0.0,0.0,0.0,0.0,0.0,3.7282557382778806e-11,0.0,0.0,0.0,0.0,56182.845895097955,0.0,0.0,0.0,0.0,0.0 
 02/19  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,9610.329105496232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89007.5875088911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110508.91467087378,0.0,0.0,0.0,0.0,0.0 
 02/19  17:00:00,12214.460349676829,0.0,0.0,0.0,0.0,0.0,27864.241890577512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.467199292649,0.0,0.0,0.0,0.0,0.0,105523.98461200038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173199.72904160433,0.0,0.0,0.0,0.0,0.0 
 02/19  18:00:00,113177.05050911022,0.0,0.0,11945.854556279894,0.0,0.0,45684.58412703461,0.0,0.0,23818.864605791663,0.0,0.0,10038.301503308598,0.0,0.0,30087.021212332344,0.0,0.0,0.0,0.0,0.0,122565.62912295287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226757.43700986606,0.0,0.0,0.0,0.0,0.0 
 02/19  19:00:00,218362.03428591866,0.0,0.0,34377.73376759296,0.0,0.0,59658.06105894662,0.0,0.0,104822.23379751478,0.0,0.0,45986.854339369725,0.0,0.0,64045.21799272689,0.0,0.0,0.0,0.0,0.0,136174.772276932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262025.39689083415,0.0,0.0,0.0,0.0,0.0 
 02/19  20:00:00,302814.89011904073,0.0,0.0,51344.51243139312,0.0,0.0,71554.82083731353,0.0,0.0,172237.2924878699,0.0,0.0,74827.9549996696,0.0,0.0,92088.51398400082,0.0,0.0,0.0,0.0,0.0,147686.191418842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289648.10906793503,0.0,0.0,0.0,0.0,0.0 
 02/19  21:00:00,374345.1313909275,0.0,0.0,66998.97918620626,0.0,0.0,84089.28827934123,0.0,0.0,227357.47231996257,0.0,0.0,100650.10536560602,0.0,0.0,115750.10743878208,0.0,0.0,0.0,0.0,0.0,162608.30550629686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322568.7029565909,0.0,0.0,0.0,0.0,0.0 
 02/19  22:00:00,463073.8992109285,0.0,0.0,84180.03905017527,0.0,0.0,99404.79424236996,0.0,0.0,285157.59155152674,0.0,0.0,128209.53888039195,0.0,0.0,141678.55702643588,0.0,0.0,31782.004543078103,0.0,0.0,183583.5462900174,0.0,0.0,14216.704795218,0.0,0.0,30229.284624300628,0.0,0.0,0.0,0.0,0.0,364897.7900997513,0.0,0.0,222288.03582364362,0.0,0.0 
 02/19  23:00:00,568423.300861797,0.0,0.0,104352.29996845002,0.0,0.0,117989.11559856424,0.0,0.0,355098.0310995966,0.0,0.0,161467.34007298926,0.0,0.0,172735.29558179333,0.0,0.0,257475.06723982052,0.0,0.0,209560.79040585546,0.0,0.0,242987.27078110309,0.0,0.0,242921.17812432765,0.0,0.0,165469.99863615417,0.0,0.0,416044.6406637211,0.0,0.0,729596.719034837,0.0,0.0 
 02/19  24:00:00,679327.5342923335,0.0,0.0,126749.19254296509,0.0,0.0,139514.31677645506,0.0,0.0,429108.43004274444,0.0,0.0,197284.1217732912,0.0,0.0,206092.28487568535,0.0,0.0,468045.19893720443,0.0,0.0,240043.15109487955,0.0,0.0,499248.5717424072,0.0,0.0,440906.8201375272,0.0,0.0,388355.3269034042,0.0,0.0,477697.1512351873,0.0,0.0,1150192.7025479474,0.0,0.0 
 02/20  01:00:00,789851.4669454375,0.0,0.0,148291.27545647658,0.0,0.0,159492.70552068367,0.0,0.0,500962.78966878745,0.0,0.0,232100.4253807998,0.0,0.0,239249.9534123152,0.0,0.0,637756.7063064387,0.0,0.0,269274.13034699456,0.0,0.0,695452.7370142271,0.0,0.0,603209.631881412,0.0,0.0,562885.5045189671,0.0,0.0,533698.3592326805,0.0,0.0,1485717.399681731,0.0,0.0 
 02/20  02:00:00,882524.9589361483,0.0,0.0,165994.81204500436,0.0,0.0,175797.6122363852,0.0,0.0,559441.7381003937,0.0,0.0,261059.62403008042,0.0,0.0,266122.2551562499,0.0,0.0,773533.0827960521,0.0,0.0,293497.97509148216,0.0,0.0,841780.1126142011,0.0,0.0,722420.6182751338,0.0,0.0,685417.4047579466,0.0,0.0,576271.2664801382,0.0,0.0,1741555.7741744805,0.0,0.0 
 02/20  03:00:00,962446.8052096748,0.0,0.0,181586.1034794635,0.0,0.0,191008.0324121726,0.0,0.0,608852.0302042039,0.0,0.0,286267.02534824883,0.0,0.0,289462.811495204,0.0,0.0,888936.104446203,0.0,0.0,316870.9148392568,0.0,0.0,965229.7666104326,0.0,0.0,814214.8940812174,0.0,0.0,789641.8752020686,0.0,0.0,614963.9969926697,0.0,0.0,1953313.9375987286,0.0,0.0 
 02/20  04:00:00,1036251.6234859361,0.0,0.0,195470.65464997414,0.0,0.0,204796.21804000443,0.0,0.0,652709.0954975302,0.0,0.0,308817.6789384462,0.0,0.0,310568.4687966433,0.0,0.0,986647.5527634001,0.0,0.0,338988.7751868658,0.0,0.0,1070326.116652686,0.0,0.0,887185.9141813014,0.0,0.0,878680.5647667488,0.0,0.0,649288.4096588314,0.0,0.0,2128432.7215417842,0.0,0.0 
 02/20  05:00:00,1106799.120382395,0.0,0.0,208741.0644589619,0.0,0.0,218293.0899065658,0.0,0.0,694414.9667582359,0.0,0.0,330356.5020156289,0.0,0.0,330761.68473549944,0.0,0.0,1074525.6417954913,0.0,0.0,361066.83382837544,0.0,0.0,1164159.2925055267,0.0,0.0,949882.643787175,0.0,0.0,958595.8669569696,0.0,0.0,682841.5045297375,0.0,0.0,2284073.316218597,0.0,0.0 
 02/20  06:00:00,1196985.1510974022,0.0,0.0,227053.94331853837,0.0,0.0,239071.28437727015,0.0,0.0,751325.283913654,0.0,0.0,358934.2686758135,0.0,0.0,358081.65863622504,0.0,0.0,1189213.2264499473,0.0,0.0,393783.34274278616,0.0,0.0,1289320.6681033822,0.0,0.0,1036710.4320324908,0.0,0.0,1066010.3051466534,0.0,0.0,741704.8274167903,0.0,0.0,2505207.938424128,0.0,0.0 
 02/20  07:00:00,1272380.225206447,0.0,0.0,239002.052169971,0.0,0.0,252450.03226291723,0.0,0.0,793652.3083922405,0.0,0.0,379950.8815966926,0.0,0.0,377789.03878632624,0.0,0.0,1251193.3753751856,0.0,0.0,417220.68681908713,0.0,0.0,1321878.087388596,0.0,0.0,1057647.0664317182,0.0,0.0,1079221.4984887168,0.0,0.0,737163.9986380076,0.0,0.0,2492092.471931012,0.0,0.0 
 02/20  08:00:00,1223480.263163494,0.0,0.0,223786.20419663817,0.0,0.0,246846.21942180378,0.0,0.0,747840.6338439091,0.0,0.0,361843.3063104304,0.0,0.0,357457.1897737243,0.0,0.0,1093801.5293251667,0.0,0.0,419961.22781416797,0.0,0.0,1032162.2403279017,0.0,0.0,834907.3238707877,0.0,0.0,825596.6031087025,0.0,0.0,639758.7584570731,0.0,0.0,1827708.2387048292,0.0,0.0 
 02/20  09:00:00,1037543.7588697597,0.0,0.0,179919.32289919863,0.0,0.0,219754.96769793914,0.0,0.0,604449.6975372038,0.0,0.0,299686.77436564787,0.0,0.0,294197.72068493266,0.0,0.0,651686.2734001462,0.0,0.0,398120.2449313119,0.0,0.0,341238.3608240142,0.0,0.0,306227.832054528,0.0,0.0,260739.15765756578,0.0,0.0,452026.7553810297,0.0,0.0,501155.25491092494,0.0,0.0 
 02/20  10:00:00,771104.6597383717,0.0,0.0,126353.49406566191,0.0,0.0,184767.34469298657,0.0,0.0,414858.91423416726,0.0,0.0,215761.6561871091,0.0,0.0,212995.94672843564,0.0,0.0,135865.24422384106,0.0,0.0,365169.8587595594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289039.06578464346,0.0,0.0,0.0,0.0,0.0 
 02/20  11:00:00,544803.8880772232,0.0,0.0,81115.98668530227,0.0,0.0,151287.44307215005,0.0,0.0,260346.4564378897,0.0,0.0,144156.03123577987,0.0,0.0,146136.9732769866,0.0,0.0,0.0,0.0,0.0,329868.9774131068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229750.23607217404,0.0,0.0,0.0,0.0,0.0 
 02/20  12:00:00,328535.0967146908,0.0,0.0,42061.68937313305,0.0,0.0,120171.72150816923,0.0,0.0,120565.747931424,0.0,0.0,77647.49274033509,0.0,0.0,84443.25416795684,0.0,0.0,0.0,0.0,0.0,289661.35666665516,0.0,0.0,0.0,62.01970992694456,0.0,0.0,30.263697709585266,0.0,0.0,25.505634840201346,0.0,251912.04995253994,0.0,0.0,0.0,119.64051607301212,0.0 
 02/20  13:00:00,133185.08343676978,0.0,0.0,12574.447884212637,0.0,0.0,94408.06691622434,0.0,0.0,14722.90278949598,0.0,0.0,23331.605249852768,0.0,0.0,18567.748135766044,0.0,0.0,0.0,0.0,0.0,226512.58449693187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266314.0510921169,0.0,0.0,0.0,0.0,0.0 
 02/20  14:00:00,8077.7166461891975,0.0,0.0,71.44702898944219,0.0,0.0,69757.52345074712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132355.99938027668,0.0,0.0,0.0,32.26274092398489,0.0,0.0,22.203474384064886,0.0,0.0,18.427210946754215,0.0,239916.6376284746,0.0,0.0,0.0,45.59826919270221,0.0 
 02/20  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,42685.597760378616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50385.913327972135,0.0,0.0,0.0,0.9279048037377835,0.0,0.0,0.9696059214998206,0.0,0.0,1.1391542795262823,0.0,207483.88680794803,0.0,0.0,0.0,2.682784953657135,0.0 
 02/20  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,26081.70113063495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4257.677173019197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220846.25766469468,0.0,0.0,0.0,0.0,0.0 
 02/20  17:00:00,23707.21086585046,0.0,0.0,11342.754141410427,0.0,0.0,26306.788383082887,0.0,0.0,0.0,0.0,0.0,8916.746606238676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276327.7024908677,0.0,0.0,0.0,0.0,0.0 
 02/20  18:00:00,198380.47394041464,0.0,0.0,45197.42092177318,0.0,0.0,38602.510388942734,0.0,0.0,87120.21915520934,0.0,0.0,60357.56804921759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42468.88155156896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334259.9698669436,0.0,0.0,0.0,0.0,0.0 
 02/20  19:00:00,374018.11143229995,0.0,0.0,72797.74289869521,0.0,0.0,56489.95883992172,0.0,0.0,205403.00642909008,0.0,0.0,108535.82813504786,0.0,0.0,5752.713581392922,0.0,0.0,0.0,0.0,0.0,86269.52167523233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362868.91476804495,0.0,0.0,0.0,0.0,0.0 
 02/20  20:00:00,469921.9291666576,0.0,0.0,93273.8128462449,0.0,0.0,74699.99776128877,0.0,0.0,279172.9155831057,0.0,0.0,141568.63678660692,0.0,0.0,56496.04835006364,0.0,0.0,0.0,0.0,0.0,114032.15530104414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388159.9338732929,0.0,0.0,0.0,0.0,0.0 
 02/20  21:00:00,553880.4479359662,0.0,0.0,110455.36178715806,0.0,0.0,90644.45582523209,0.0,0.0,338137.73197309015,0.0,0.0,169272.95066633966,0.0,0.0,99087.24201067255,0.0,0.0,0.0,0.0,0.0,135916.7315810913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410289.5324017225,0.0,0.0,9990.03026142538,0.0,0.0 
 02/20  22:00:00,646183.1934226375,0.0,0.0,126986.68142721648,0.0,0.0,105414.07136820871,0.0,0.0,398205.13862424763,0.0,0.0,198017.09275716927,0.0,0.0,134646.2973441715,0.0,0.0,19561.963082418326,0.0,0.0,156316.80033818397,0.0,0.0,21274.345902017212,0.0,0.0,58498.3926028031,0.0,0.0,37962.96665697411,0.0,0.0,435427.34776559344,0.0,0.0,497093.8405393938,0.0,0.0 
 02/20  23:00:00,734606.0413442212,0.0,0.0,143478.38137240277,0.0,0.0,121568.43739238835,0.0,0.0,454614.6725298082,0.0,0.0,225284.38345795035,0.0,0.0,164229.14375424245,0.0,0.0,255344.01615702323,0.0,0.0,180448.36153961686,0.0,0.0,284810.34360714897,0.0,0.0,310985.5276568013,0.0,0.0,282255.5270516211,0.0,0.0,468051.85737906233,0.0,0.0,1007642.8739553998,0.0,0.0 
 02/20  24:00:00,825022.963445564,0.0,0.0,160268.9767434509,0.0,0.0,138820.71779441793,0.0,0.0,511823.3245176704,0.0,0.0,252947.59530138248,0.0,0.0,195521.1989757618,0.0,0.0,481249.79119911446,0.0,0.0,207669.32791691695,0.0,0.0,540278.0372984888,0.0,0.0,507178.44589592883,0.0,0.0,485598.6524007722,0.0,0.0,506013.8729844719,0.0,0.0,1366177.5867166058,0.0,0.0 
 02/21  01:00:00,911473.2859987556,0.0,0.0,178010.9426817133,0.0,0.0,159544.62013176002,0.0,0.0,565749.724397001,0.0,0.0,279828.1698895978,0.0,0.0,227016.81025996277,0.0,0.0,645652.9960598081,0.0,0.0,240023.22099402212,0.0,0.0,727418.0195057899,0.0,0.0,654264.5619776613,0.0,0.0,634220.581366755,0.0,0.0,558534.1072080756,0.0,0.0,1657649.3297141262,0.0,0.0 
 02/21  02:00:00,1015010.0544163871,0.0,0.0,197825.8322315975,0.0,0.0,180813.23896019498,0.0,0.0,630474.221386187,0.0,0.0,310910.9766637393,0.0,0.0,262298.12589594995,0.0,0.0,803060.7747107055,0.0,0.0,273664.0283411941,0.0,0.0,898392.8067365026,0.0,0.0,790188.1213634032,0.0,0.0,778740.4451164954,0.0,0.0,614801.8795653394,0.0,0.0,1958217.221196418,0.0,0.0 
 02/21  03:00:00,1128389.8200552433,0.0,0.0,218730.10657462204,0.0,0.0,203528.84779436138,0.0,0.0,701924.2975498518,0.0,0.0,344572.18939304847,0.0,0.0,299501.1825152424,0.0,0.0,969114.5145744416,0.0,0.0,309864.5212929991,0.0,0.0,1075094.4645142695,0.0,0.0,921948.2945599711,0.0,0.0,925874.3808520345,0.0,0.0,674745.1849830785,0.0,0.0,2266333.6485458836,0.0,0.0 
 02/21  04:00:00,1251254.482247638,0.0,0.0,241101.294395544,0.0,0.0,227168.09418785834,0.0,0.0,780276.0265361211,0.0,0.0,381166.6015989713,0.0,0.0,338789.7793604189,0.0,0.0,1142248.894133569,0.0,0.0,347374.1985848616,0.0,0.0,1259579.8480484341,0.0,0.0,1056665.7631104807,0.0,0.0,1079000.8678110645,0.0,0.0,739104.7761850408,0.0,0.0,2586907.1345356773,0.0,0.0 
 02/21  05:00:00,1352926.2492167419,0.0,0.0,259550.66855495344,0.0,0.0,246343.26881319244,0.0,0.0,843301.57406792,0.0,0.0,411251.1375893582,0.0,0.0,371484.7266283932,0.0,0.0,1281370.9276838482,0.0,0.0,378525.7029308426,0.0,0.0,1408652.3802975717,0.0,0.0,1161164.259293934,0.0,0.0,1200887.635331449,0.0,0.0,789900.1403277151,0.0,0.0,2838869.296634954,0.0,0.0 
 02/21  06:00:00,1417572.895251323,0.0,0.0,271786.7031473148,0.0,0.0,261108.28029929902,0.0,0.0,880581.553524823,0.0,0.0,430423.2819753434,0.0,0.0,393653.9706743456,0.0,0.0,1366370.2946965385,0.0,0.0,404112.71141772927,0.0,0.0,1500656.0425487068,0.0,0.0,1217787.7780023536,0.0,0.0,1273509.244270825,0.0,0.0,825830.0434107049,0.0,0.0,2980777.5388993863,0.0,0.0 
 02/21  07:00:00,1448703.972868363,0.0,0.0,274666.1907639628,0.0,0.0,269095.69254829304,0.0,0.0,891136.6587416391,0.0,0.0,436940.13469493255,0.0,0.0,403135.9444840421,0.0,0.0,1353575.029323832,0.0,0.0,422961.2360798625,0.0,0.0,1422960.149745201,0.0,0.0,1149731.9741359735,0.0,0.0,1172938.3575713178,0.0,0.0,764857.3824639006,0.0,0.0,2685640.731831176,0.0,0.0 
 02/21  08:00:00,1338992.2757352614,0.0,0.0,246869.50027734332,0.0,0.0,256276.695424175,0.0,0.0,802800.1757210161,0.0,0.0,399303.4501955573,0.0,0.0,367145.16293674835,0.0,0.0,1015856.5086805101,0.0,0.0,419315.5933947078,0.0,0.0,796185.5741784563,0.0,0.0,670842.851875316,0.0,0.0,590441.6788889281,0.0,0.0,525181.2989999618,0.0,0.0,1207062.3738438392,0.0,0.0 
